       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
15 Sep 2022 02:59:00.000             -1756.921865             17311.663386             19852.009492
15 Sep 2022 03:00:00.000             -1874.603916             17211.932476             19927.923921
15 Sep 2022 03:01:00.000             -1993.048356             17112.221830             20002.283974
15 Sep 2022 03:02:00.000             -2112.247984             17012.543972             20075.083867
15 Sep 2022 03:03:00.000             -2232.195445             16912.911360             20146.317941
15 Sep 2022 03:04:00.000             -2352.883232             16813.336388             20215.980660
15 Sep 2022 03:05:00.000             -2474.303687             16713.831381             20284.066614
15 Sep 2022 03:06:00.000             -2596.449002             16614.408592             20350.570517
15 Sep 2022 03:07:00.000             -2719.311219             16515.080204             20415.487211
15 Sep 2022 03:08:00.000             -2842.882233             16415.858325             20478.811663
15 Sep 2022 03:09:00.000             -2967.153793             16316.754988             20540.538967
15 Sep 2022 03:10:00.000             -3092.117501             16217.782146             20600.664343
15 Sep 2022 03:11:00.000             -3217.764815             16118.951671             20659.183139
15 Sep 2022 03:12:00.000             -3344.087052             16020.275354             20716.090832
15 Sep 2022 03:13:00.000             -3471.075385             15921.764903             20771.383026
15 Sep 2022 03:14:00.000             -3598.720847             15823.431937             20825.055452
15 Sep 2022 03:15:00.000             -3727.014334             15725.287988             20877.103974
15 Sep 2022 03:16:00.000             -3855.946601             15627.344498             20927.524581
15 Sep 2022 03:17:00.000             -3985.508269             15529.612817             20976.313393
15 Sep 2022 03:18:00.000             -4115.689825             15432.104201             21023.466660
15 Sep 2022 03:19:00.000             -4246.481620             15334.829810             21068.980763
15 Sep 2022 03:20:00.000             -4377.873875             15237.800707             21112.852211
15 Sep 2022 03:21:00.000             -4509.856678             15141.027854             21155.077645
15 Sep 2022 03:22:00.000             -4642.419992             15044.522113             21195.653838
15 Sep 2022 03:23:00.000             -4775.553649             14948.294243             21234.577691
15 Sep 2022 03:24:00.000             -4909.247357             14852.354897             21271.846239
15 Sep 2022 03:25:00.000             -5043.490699             14756.714624             21307.456648
15 Sep 2022 03:26:00.000             -5178.273135             14661.383861             21341.406216
15 Sep 2022 03:27:00.000             -5313.584005             14566.372937             21373.692371
15 Sep 2022 03:28:00.000             -5449.412529             14471.692070             21404.312676
15 Sep 2022 03:29:00.000             -5585.747808             14377.351363             21433.264825
15 Sep 2022 03:30:00.000             -5722.578829             14283.360804             21460.546644
15 Sep 2022 03:31:00.000             -5859.894462             14189.730266             21486.156092
15 Sep 2022 03:32:00.000             -5997.683468             14096.469502             21510.091262
15 Sep 2022 03:33:00.000             -6135.934494             14003.588145             21532.350378
15 Sep 2022 03:34:00.000             -6274.636080             13911.095708             21552.931799
15 Sep 2022 03:35:00.000             -6413.776655             13819.001581             21571.834014
15 Sep 2022 03:36:00.000             -6553.344548             13727.315027             21589.055650
15 Sep 2022 03:37:00.000             -6693.327979             13636.045185             21604.595463
15 Sep 2022 03:38:00.000             -6833.715070             13545.201068             21618.452344
15 Sep 2022 03:39:00.000             -6974.493841             13454.791557             21630.625319
15 Sep 2022 03:40:00.000             -7115.652214             13364.825404             21641.113544
15 Sep 2022 03:41:00.000             -7257.178015             13275.311231             21649.916312
15 Sep 2022 03:42:00.000             -7399.058977             13186.257524             21657.033048
15 Sep 2022 03:43:00.000             -7541.282738             13097.672637             21662.463311
15 Sep 2022 03:44:00.000             -7683.836849             13009.564787             21666.206792
15 Sep 2022 03:45:00.000             -7826.708768             12921.942054             21668.263318
15 Sep 2022 03:46:00.000             -7969.885872             12834.812381             21668.632847
15 Sep 2022 03:47:00.000             -8113.355449             12748.183569             21667.315474
15 Sep 2022 03:48:00.000             -8257.104707             12662.063281             21664.311424
15 Sep 2022 03:49:00.000             -8401.120773             12576.459037             21659.621056
15 Sep 2022 03:50:00.000             -8545.390696             12491.378213             21653.244865
15 Sep 2022 03:51:00.000             -8689.901447             12406.828043             21645.183476
15 Sep 2022 03:52:00.000             -8834.639925             12322.815613             21635.437649
15 Sep 2022 03:53:00.000             -8979.592956             12239.347866             21624.008277
15 Sep 2022 03:54:00.000             -9124.747296             12156.431593             21610.896384
15 Sep 2022 03:55:00.000             -9270.089633             12074.073442             21596.103130
15 Sep 2022 03:56:00.000             -9415.606589             11992.279906             21579.629804
15 Sep 2022 03:57:00.000             -9561.284722             11911.057332             21561.477832
15 Sep 2022 03:58:00.000             -9707.110531             11830.411914             21541.648768
